FiberLength										
version=1										
nRows=4903										
nColumns=7										
inDegrees=no										
										
"This analysis gathers basic information about muscles during a simulation (e.g., forces, tendon lengths, moment arms, etc)."										
"Units are S.I. units (second, meters, Newtons, ...)"										
Angles are in degrees.										
										
endheader										
time	bifemlh_r	bifemsh_r	glut_max2_r	Vastus Intermedius	med_gas_r	tib_ant_r		Vastus Intermedius Optimal Fiber Length		
0.22644014	0.13081979	0.16664205	0.1392616	0.12791974	0.14648989	0.11603258	824	0.12617328		
0.22658301	0.13080873	0.16666331	0.13924085	0.12789204	0.14650344	0.11603022	825	0.12617328		
0.22672743	0.13079776	0.16668481	0.13921983	0.12786408	0.14651713	0.11602781	826	0.12617328		
0.22687017	0.13078735	0.16670606	0.13919908	0.12783656	0.14653066	0.11602544	827	0.12617328		
0.22701451	0.13077632	0.16672753	0.13917806	0.1278086	0.14654433	0.11602302	828	0.12617328		
0.22715713	0.1307653	0.16674873	0.13915729	0.12778097	0.14655782	0.11602062	829	0.12617328		
0.22730139	0.13075454	0.16677018	0.13913631	0.12775313	0.14657147	0.11601819	830	0.12617328		
0.22744388	0.13074341	0.16679134	0.13911554	0.1277255	0.14658494	0.11601578	831	0.12617328		
0.22758806	0.13073263	0.16681276	0.13909456	0.12769769	0.14659856	0.11601334	832	0.12617328		
0.22773042	0.13072165	0.16683389	0.13907382	0.12767014	0.146612	0.11601092	833	0.12617328		
0.22787451	0.13071058	0.16685527	0.13905281	0.12764227	0.14662559	0.11600845	834	0.12617328		
0.22801675	0.1307002	0.16687639	0.13903209	0.12761491	0.146639	0.11600602	835	0.12617328		
0.22816075	0.13068926	0.16689774	0.13901105	0.12758708	0.14665257	0.11600353	836	0.12617328		
0.22830288	0.13067776	0.16691879	0.13899035	0.1275595	0.14666595	0.11600108	837	0.12617328		
0.22844678	0.13066685	0.16694011	0.13896936	0.12753174	0.14667949	0.11599859	838	0.12617328		
0.22858879	0.13065646	0.16696116	0.13894861	0.12750442	0.14669285	0.11599612	839	0.12617328		
0.2287326	0.13064536	0.16698245	0.13892765	0.12747667	0.14670637	0.11599362	840	0.12617328		
0.22887449	0.13063442	0.16700345	0.1389069	0.12744925	0.1467197	0.11599113	841	0.12617328		
0.22901821	0.13062348	0.16702471	0.13888593	0.12742156	0.14673319	0.11598862	842	0.12617328		
0.22915998	0.1306126	0.16704567	0.13886524	0.12739422	0.14674648	0.11598612	843	0.12617328		
0.22930359	0.13060159	0.1670669	0.13884425	0.12736654	0.14675995	0.11598359	844	0.12617328		
0.22944525	0.13059068	0.16708783	0.13882354	0.12733921	0.14677322	0.11598107	845	0.12617328		
0.22958876	0.13057967	0.16710902	0.13880257	0.12731157	0.14678665	0.11597853	846	0.12617328		
0.22973031	0.13056878	0.16712992	0.13878185	0.12728428	0.1467999	0.115976	847	0.12617328		
0.22987372	0.13055769	0.16715108	0.13876088	0.12725664	0.14681331	0.11597343	848	0.12617328		
0.23001516	0.130547	0.16717194	0.13874021	0.12722947	0.14682652	0.1159709	849	0.12617328		
0.23015845	0.13053568	0.16719305	0.13871925	0.12720181	0.1468399	0.11596832	850	0.12617328		
0.23029978	0.13052552	0.1672139	0.13869856	0.12717478	0.14685309	0.11596577	851	0.12617328		
0.23044296	0.13051437	0.16723499	0.13867759	0.12714719	0.14686644	0.11596317	852	0.12617328		
0.23058419	0.130503	0.16725577	0.13865693	0.12711992	0.1468796	0.11596061	853	0.12617328		
0.23072725	0.13049205	0.16727683	0.13863596	0.12709242	0.14689292	0.115958	854	0.12617328		
0.23086838	0.13048123	0.16729758	0.13861532	0.12706532	0.14690605	0.11595543	855	0.12617328		
0.23101131	0.13047021	0.1673186	0.13859437	0.12703785	0.14691935	0.1159528	856	0.12617328		
0.23115234	0.13045907	0.16733932	0.13857369	0.12701068	0.14693245	0.1159502	857	0.12617328		
0.23129515	0.13044896	0.16736032	0.13855279	0.12698349	0.14694571	0.11594758	858	0.12617328		
0.23143607	0.13043733	0.16738099	0.13853213	0.12695625	0.14695879	0.11594497	859	0.12617328		
0.23157876	0.13042611	0.16740193	0.13851118	0.1269288	0.14697202	0.11594231	860	0.12617328		
0.23171959	0.13041617	0.16742261	0.13849054	0.126902	0.14698507	0.1159397	861	0.12617328		
0.23186217	0.13040416	0.16744349	0.13846963	0.12687442	0.14699827	0.11593704	862	0.12617328		
0.2320029	0.1303934	0.16746412	0.13844898	0.12684746	0.1470113	0.1159344	863	0.12617328		
0.23214538	0.13038286	0.167485	0.13842806	0.12682025	0.14702447	0.11593172	864	0.12617328		
0.23228602	0.13037176	0.16750559	0.13840743	0.12679325	0.14703747	0.11592907	865	0.12617328		
0.2324284	0.13036069	0.16752642	0.13838653	0.12676596	0.14705062	0.11592638	866	0.12617328		
0.23256895	0.1303498	0.16754698	0.13836589	0.12673903	0.14706358	0.11592372	867	0.12617328		
0.23271123	0.13033872	0.16756777	0.13834503	0.1267118	0.1470767	0.11592103	868	0.12617328		
0.23285168	0.13032777	0.1675883	0.13832437	0.12668489	0.14708964	0.11591834	869	0.12617328		
0.23299387	0.13031659	0.16760906	0.13830348	0.12665763	0.14710273	0.11591562	870	0.12617328		
0.23313424	0.1303057	0.16762955	0.13828286	0.12663079	0.14711564	0.11591293	871	0.12617328		
0.23327633	0.13029462	0.16765028	0.13826199	0.12660361	0.14712871	0.1159102	872	0.12617328		
0.23341661	0.13028348	0.16767073	0.13824138	0.12657674	0.1471416	0.1159075	873	0.12617328		
0.2335586	0.13027307	0.16769144	0.1382205	0.12654976	0.14715463	0.11590476	874	0.12617328		
0.2336988	0.13026186	0.16771186	0.13819987	0.12652289	0.14716749	0.11590203	875	0.12617328		
0.2338407	0.13025076	0.16773252	0.13817901	0.12649577	0.1471805	0.11589928	876	0.12617328		
0.23398082	0.13023988	0.1677529	0.13815842	0.12646904	0.14719333	0.11589655	877	0.12617328		
0.23412262	0.13022864	0.16777353	0.13813753	0.12644191	0.14720631	0.11589377	878	0.12617328		
0.23426267	0.13021763	0.16779388	0.13811695	0.12641518	0.14721911	0.11589103	879	0.12617328		
0.23440437	0.13020695	0.16781448	0.13809609	0.12638824	0.14723206	0.11588825	880	0.12617328		
0.23454435	0.13019616	0.16783481	0.13807547	0.12636157	0.14724484	0.11588548	881	0.12617328		
0.23468596	0.13018408	0.16785533	0.13805466	0.12633435	0.14725776	0.11588269	882	0.12617328		
0.23482586	0.13017395	0.16787564	0.13803408	0.1263079	0.14727051	0.11587993	883	0.12617328		
0.23496737	0.13016311	0.16789617	0.1380132	0.12628098	0.14728341	0.1158771	884	0.12617328		
0.23510722	0.13015152	0.16791642	0.13799261	0.12625419	0.14729614	0.11587431	885	0.12617328		
0.23524864	0.13014024	0.16793688	0.13797179	0.12622723	0.147309	0.1158715	886	0.12617328		
0.23538842	0.13013011	0.16795713	0.13795122	0.12620085	0.1473217	0.1158687	887	0.12617328		
0.23552974	0.13011843	0.16797756	0.13793039	0.12617382	0.14733454	0.11586586	888	0.12617328		
0.23566947	0.13010764	0.16799777	0.13790977	0.1261644	0.14734721	0.11586304	889	0.12617328		
0.23581071	0.13009633	0.16801817	0.13788899	0.12613657	0.14736002	0.1158602	890	0.12617328		
0.23595038	0.13008522	0.16803833	0.13786841	0.12610907	0.14737267	0.11585737	891	0.12617328		
0.23609153	0.13007465	0.16805872	0.13784758	0.12608145	0.14738545	0.1158545	892	0.12617328		
0.23623116	0.13006318	0.16807884	0.13782702	0.1260539	0.14739808	0.11585166	893	0.12617328		
0.23637222	0.13005292	0.16809919	0.13780622	0.12602641	0.14741083	0.11584878	894	0.12617328		
0.23651181	0.13004085	0.16811927	0.13778563	0.12599872	0.14742343	0.11584593	895	0.12617328		
0.23665279	0.13003014	0.16813958	0.13776483	0.12597115	0.14743615	0.11584304	896	0.12617328		
0.23679235	0.13001986	0.16815968	0.13774425	0.12594396	0.14744873	0.11584017	897	0.12617328		
0.23693325	0.13000763	0.16817991	0.13772348	0.12591605	0.14746142	0.11583727	898	0.12617328		
0.23707278	0.12999658	0.16819996	0.13770289	0.12588868	0.14747398	0.11583438	899	0.12617328		
0.23721361	0.12998637	0.16822021	0.1376821	0.12586132	0.14748664	0.11583146	900	0.12617328		
0.23735313	0.12997497	0.16824024	0.13766151	0.12583389	0.14749918	0.11582856	901	0.12617328		
0.23749389	0.12996371	0.16826041	0.13764077	0.12580633	0.14751181	0.11582565	902	0.12617328		
0.23763339	0.12995256	0.16828041	0.13762016	0.12577899	0.14752433	0.11582273	903	0.12617328		
0.23777409	0.12994142	0.16830057	0.1375994	0.12575147	0.14753694	0.11581979	904	0.12617328		
0.23791359	0.12993097	0.16832055	0.13757879	0.12572435	0.14754943	0.11581686	905	0.12617328		
0.23805424	0.12991927	0.16834067	0.13755802	0.12569671	0.14756201	0.1158139	906	0.12617328		
0.23819375	0.12990798	0.1683606	0.13753745	0.12566942	0.14757448	0.11581097	907	0.12617328		
0.23833434	0.12989767	0.16838072	0.13751669	0.1256422	0.14758704	0.115808	908	0.12617328		
0.23847387	0.12988625	0.16840064	0.13749606	0.12561485	0.14759949	0.11580504	909	0.12617328		
0.23861443	0.12987453	0.16842068	0.13747531	0.12558729	0.14761202	0.11580205	910	0.12617328		
0.23875399	0.12986402	0.1684406	0.13745471	0.12556024	0.14762445	0.11579909	911	0.12617328		
0.23889451	0.12985273	0.16846063	0.13743395	0.12553283	0.14763696	0.11579609	912	0.12617328		
0.23903411	0.12984143	0.16848051	0.13741333	0.12550558	0.14764937	0.11579311	913	0.12617328		
0.23917461	0.12983013	0.1685005	0.13739255	0.12547818	0.14766185	0.11579009	914	0.12617328		
0.23931427	0.12981945	0.16852038	0.13737193	0.12545113	0.14767425	0.1157871	915	0.12617328		
0.23945475	0.12980794	0.16854034	0.13735117	0.12542372	0.14768671	0.11578407	916	0.12617328		
0.23959447	0.12979718	0.16856019	0.13733054	0.12539667	0.14769909	0.11578106	917	0.12617328		
0.23973494	0.12978603	0.16858013	0.13730979	0.12536939	0.14771152	0.11577802	918	0.12617328		
0.23987473	0.12977416	0.16859995	0.13728912	0.12534205	0.14772389	0.11577499	919	0.12617328		
0.24001521	0.1297638	0.16861989	0.13726834	0.12531499	0.1477363	0.11577193	920	0.12617328		
0.24015509	0.12975202	0.16863969	0.13724768	0.1252877	0.14774865	0.11576889	921	0.12617328		
0.24029558	0.12974059	0.16865957	0.13722691	0.1252604	0.14776104	0.11576582	922	0.12617328		
0.24043555	0.12973025	0.16867939	0.1372062	0.12523348	0.14777338	0.11576275	923	0.12617328		
0.24057607	0.1297187	0.16869924	0.13718545	0.1252062	0.14778575	0.11575968	924	0.12617328		
0.24071613	0.12970719	0.16871902	0.13716475	0.125179	0.14779806	0.1157566	925	0.12617328		
0.24085668	0.12969581	0.16873886	0.13714395	0.12515175	0.14781041	0.1157535	926	0.12617328		
0.24099685	0.1296846	0.16875862	0.13712325	0.12512466	0.14782272	0.11575041	927	0.12617328		
0.24113744	0.1296737	0.16877846	0.13710245	0.12509757	0.14783505	0.1157473	928	0.12617328		
0.24127772	0.12966244	0.16879821	0.13708171	0.12507047	0.14784734	0.11574419	929	0.12617328		
0.24141836	0.12965102	0.168818	0.13706093	0.12504328	0.14785965	0.11574107	930	0.12617328		
0.24155875	0.12963963	0.16883775	0.13704014	0.12501614	0.14787193	0.11573793	931	0.12617328		
0.24169946	0.12962876	0.16885753	0.13701934	0.12498911	0.14788422	0.11573479	932	0.12617328		
0.24183997	0.12961735	0.16887726	0.13699855	0.12496198	0.14789649	0.11573165	933	0.12617328		
0.24198075	0.12960589	0.16889701	0.13697776	0.12493484	0.14790877	0.1157285	934	0.12617328		
0.24212137	0.12959465	0.16891673	0.13695696	0.12490777	0.14792102	0.11572534	935	0.12617328		
0.24226223	0.1295831	0.16893646	0.13693611	0.1248806	0.14793327	0.11572216	936	0.12617328		
0.24240298	0.12957158	0.16895616	0.13691529	0.12485347	0.14794551	0.11571898	937	0.12617328		
0.24254393	0.12956078	0.16897589	0.13689446	0.12482653	0.14795775	0.1157158	938	0.12617328		
0.2426848	0.12954913	0.16899558	0.13687362	0.12479938	0.14796998	0.11571261	939	0.12617328		
0.24282585	0.12953771	0.16901528	0.13685275	0.12477228	0.1479822	0.1157094	940	0.12617328		
0.24296685	0.1295261	0.16903494	0.13683191	0.12474517	0.14799441	0.1157062	941	0.12617328		
0.243108	0.1295152	0.16905464	0.13681104	0.12471823	0.14800662	0.11570298	942	0.12617328		
0.24324913	0.12950364	0.1690743	0.13679015	0.12469112	0.14801882	0.11569975	943	0.12617328		
0.2433904	0.12949172	0.16909396	0.13676925	0.12466392	0.14803102	0.11569651	944	0.12617328		
0.24353167	0.12948116	0.16911364	0.13674837	0.12463711	0.1480432	0.11569327	945	0.12617328		
0.24367306	0.12946895	0.16913327	0.13672745	0.12460985	0.14805538	0.11569002	946	0.12617328		
0.24381447	0.12945829	0.16915293	0.13670653	0.12458301	0.14806755	0.11568676	947	0.12617328		
0.24395599	0.12944643	0.16917255	0.13668562	0.12455587	0.14807972	0.1156835	948	0.12617328		
0.24409754	0.12943473	0.16919217	0.13666467	0.12452877	0.14809187	0.11568022	949	0.12617328		
0.2442392	0.12942373	0.16921182	0.13664373	0.12450186	0.14810403	0.11567694	950	0.12617328		
0.2443809	0.12941191	0.16923142	0.13662276	0.12447474	0.14811617	0.11567364	951	0.12617328		
0.24452271	0.12940016	0.16925102	0.13660178	0.12444763	0.14812831	0.11567034	952	0.12617328		
0.24466457	0.12938897	0.16927064	0.13658082	0.12442071	0.14814044	0.11566703	953	0.12617328		
0.24480653	0.12937768	0.16929025	0.13655982	0.12439374	0.14815257	0.11566372	954	0.12617328		
0.24494855	0.12936596	0.16930983	0.13653883	0.12436668	0.14816469	0.11566039	955	0.12617328		
0.24509067	0.12935397	0.1693294	0.13651781	0.12433954	0.1481768	0.11565706	956	0.12617328		
0.24523286	0.12934306	0.169349	0.13649679	0.1243127	0.14818891	0.11565372	957	0.12617328		
0.24537515	0.1293308	0.16936857	0.13647574	0.12428549	0.14820101	0.11565036	958	0.12617328		
0.24551752	0.12931958	0.16938815	0.13645469	0.12425857	0.14821311	0.115647	959	0.12617328		
0.24565999	0.12930833	0.16940772	0.13643363	0.12423166	0.1482252	0.11564363	960	0.12617328		
0.24580254	0.1292961	0.16942726	0.13641258	0.12420449	0.14823728	0.11564026	961	0.12617328		
0.24594519	0.12928502	0.16944684	0.13639147	0.12417761	0.14824937	0.11563687	962	0.12617328		
0.24608794	0.12927289	0.16946637	0.13637036	0.12415047	0.14826143	0.11563347	963	0.12617328		
0.24623079	0.12926105	0.16948592	0.13634925	0.1241234	0.14827351	0.11563007	964	0.12617328		
0.24637374	0.12924932	0.16950546	0.13632813	0.12409638	0.14828557	0.11562666	965	0.12617328		
0.24651679	0.12923864	0.16952503	0.13630699	0.12406965	0.14829763	0.11562324	966	0.12617328		
0.24665995	0.12922624	0.16954455	0.1362858	0.12404242	0.14830968	0.11561979	967	0.12617328		
0.24680322	0.12921437	0.16956406	0.13626468	0.12401539	0.14832172	0.11561637	968	0.12617328		
0.24694659	0.12920274	0.16958361	0.13624346	0.12398838	0.14833377	0.11561291	969	0.12617328		
0.24709009	0.12919112	0.16960313	0.13622226	0.1239614	0.14834581	0.11560945	970	0.12617328		
0.24723369	0.12917937	0.16962265	0.13620106	0.12393439	0.14835784	0.11560599	971	0.12617328		
0.24737742	0.12916788	0.16964218	0.13617981	0.12390744	0.14836988	0.11560251	972	0.12617328		
0.24752126	0.12915547	0.16966167	0.13615859	0.12388026	0.1483819	0.11559903	973	0.12617328		
0.24766523	0.12914391	0.1696812	0.1361373	0.12385328	0.14839392	0.11559553	974	0.12617328		
0.24780933	0.12913207	0.16970072	0.13611601	0.12382624	0.14840594	0.11559202	975	0.12617328		
0.24795356	0.12912021	0.16972022	0.13609474	0.12379922	0.14841796	0.11558852	976	0.12617328		
0.24809791	0.12910876	0.16973974	0.13607342	0.12377228	0.14842997	0.11558499	977	0.12617328		
0.24824241	0.12909581	0.16975922	0.13605206	0.12374493	0.14844197	0.11558145	978	0.12617328		
0.24838704	0.12908503	0.16977875	0.13603075	0.12371821	0.14845398	0.11557792	979	0.12617328		
0.24853181	0.12907274	0.16979825	0.13600935	0.12369103	0.14846598	0.11557435	980	0.12617328		
0.24867673	0.1290608	0.16981776	0.13598797	0.12366397	0.14847798	0.11557079	981	0.12617328		
0.24882179	0.12904921	0.16983727	0.13596658	0.12363702	0.14848998	0.11556723	982	0.12617328		
0.248967	0.12903622	0.16985674	0.13594514	0.12360966	0.14850196	0.11556364	983	0.12617328		
0.24911237	0.12902513	0.16987627	0.13592368	0.12358282	0.14851396	0.11556004	984	0.12617328		
0.2492579	0.12901281	0.16989577	0.13590221	0.12355564	0.14852595	0.11555644	985	0.12617328		
0.24940359	0.12900057	0.16991526	0.13588073	0.12352849	0.14853793	0.11555283	986	0.12617328		
0.24954944	0.1289894	0.16993479	0.13585922	0.12350163	0.14854992	0.11554921	987	0.12617328		
0.24969546	0.1289763	0.16995428	0.13583769	0.12347424	0.1485619	0.11554558	988	0.12617328		
0.24984165	0.12896435	0.16997378	0.13581613	0.12344715	0.14857388	0.11554193	989	0.12617328		
0.24998802	0.12895252	0.1699933	0.13579456	0.1234201	0.14858586	0.11553828	990	0.12617328		
0.25013456	0.12894071	0.17001282	0.13577297	0.12339305	0.14859784	0.11553462	991	0.12617328		
0.25028129	0.12892853	0.17003234	0.13575132	0.12336588	0.14860982	0.11553093	992	0.12617328		
0.25042821	0.12891541	0.17005183	0.13572968	0.12333845	0.14862179	0.11552724	993	0.12617328		
0.25057532	0.12890378	0.17007137	0.13570801	0.12331144	0.14863377	0.11552355	994	0.12617328		
0.25072262	0.12889189	0.1700909	0.13568633	0.12328435	0.14864574	0.11551985	995	0.12617328		
0.25087012	0.12887914	0.17011042	0.13566458	0.123257	0.14865772	0.11551612	996	0.12617328		
0.25101783	0.12886725	0.17012997	0.13564285	0.12322989	0.1486697	0.11551239	997	0.12617328		
0.25116574	0.12885521	0.17014951	0.13562107	0.12320274	0.14868167	0.11550865	998	0.12617328		
0.25131387	0.12884259	0.17016905	0.13559925	0.1231754	0.14869365	0.11550489	999	0.12617328		
0.25146221	0.12882999	0.17018859	0.13557745	0.12314809	0.14870563	0.11550114	1000	0.12617328		
0.25161077	0.12881778	0.17020815	0.13555556	0.12312085	0.14871761	0.11549735	1001	0.12617328		
0.25175956	0.12880577	0.17022772	0.13553369	0.12309367	0.14872958	0.11549357	1002	0.12617328		
0.25190857	0.12879276	0.17024727	0.13551178	0.12306621	0.14874157	0.11548977	1003	0.12617328		
0.25205782	0.12878061	0.17026686	0.13548981	0.12303895	0.14875355	0.11548595	1004	0.12617328		
0.25220731	0.1287682	0.17028643	0.13546784	0.12301164	0.14876554	0.11548213	1005	0.12617328		
0.25235704	0.12875574	0.17030602	0.13544584	0.12298429	0.14877752	0.11547829	1006	0.12617328		
0.25250702	0.12874343	0.17032564	0.13542378	0.12295696	0.14878952	0.11547444	1007	0.12617328		
0.25265726	0.12873035	0.17034522	0.13540173	0.12292943	0.1488015	0.11547058	1008	0.12617328		
0.25280775	0.12871783	0.17036484	0.13537961	0.12290202	0.1488135	0.1154667	1009	0.12617328		
0.25295852	0.12870565	0.17038448	0.13535745	0.1228747	0.1488255	0.11546281	1010	0.12617328		
0.25310955	0.12869324	0.17040411	0.13533531	0.12284732	0.1488375	0.11545892	1011	0.12617328		
0.25326086	0.12867965	0.17042373	0.13531309	0.12281958	0.14884951	0.11545501	1012	0.12617328		
0.25341245	0.1286678	0.17044342	0.13529084	0.1227923	0.14886152	0.11545108	1013	0.12617328		
0.25356434	0.12865478	0.17046307	0.13526855	0.12276469	0.14887354	0.11544714	1014	0.12617328		
0.25371652	0.12864175	0.17048275	0.13524623	0.12273706	0.14888556	0.11544319	1015	0.12617328		
0.25386903	0.12862946	0.17050247	0.13522384	0.1227096	0.14889759	0.11543921	1016	0.12617328		
0.25402186	0.12861612	0.17052215	0.13520148	0.12268187	0.14890962	0.11543525	1017	0.12617328		
0.25417502	0.12860365	0.1705419	0.13517901	0.12265432	0.14892166	0.11543125	1018	0.12617328		
0.25432853	0.12859073	0.17056164	0.13515651	0.12262663	0.14893371	0.11542723	1019	0.12617328		
0.2544824	0.12857784	0.17058141	0.13513398	0.12259894	0.14894577	0.11542321	1020	0.12617328		
0.25463662	0.12856514	0.1706012	0.13511139	0.12257127	0.14895784	0.11541917	1021	0.12617328		
0.25479124	0.12855135	0.17062097	0.13508876	0.12254327	0.14896991	0.11541511	1022	0.12617328		
0.25494621	0.12853897	0.17064083	0.13506606	0.12251562	0.14898201	0.11541103	1023	0.12617328		
0.25510164	0.12852584	0.17066067	0.13504334	0.12248775	0.1489941	0.11540695	1024	0.12617328		
0.25525739	0.12851218	0.17068052	0.13502055	0.1224597	0.14900621	0.11540284	1025	0.12617328		
0.2554137	0.12849971	0.17070045	0.13499768	0.12243193	0.14901834	0.11539871	1026	0.12617328		
0.25557026	0.12848626	0.17072034	0.13497482	0.1224039	0.14903047	0.11539459	1027	0.12617328		
0.25572754	0.12847299	0.17074032	0.13495181	0.12237582	0.14904264	0.11539042	1028	0.12617328		
0.25588491	0.12845977	0.17076028	0.13492883	0.12234779	0.14905479	0.11538625	1029	0.12617328		
0.25604333	0.12844612	0.17078032	0.13490571	0.12231951	0.14906699	0.11538205	1030	0.12617328		
0.25620143	0.12843278	0.17080031	0.1348826	0.12229139	0.14907916	0.11537784	1031	0.12617328		
0.2563613	0.12841982	0.1708205	0.13485929	0.12226317	0.14909144	0.1153736	1032	0.12617328		
0.2565199	0.12840622	0.17084049	0.13483615	0.12223497	0.1491036	0.11536937	1033	0.12617328		
0.25668182	0.12839209	0.17086084	0.13481253	0.12220616	0.14911599	0.11536505	1034	0.12617328		
0.25684035	0.12837928	0.17088078	0.13478941	0.12217828	0.14912811	0.11536081	1035	0.12617328		
0.25700572	0.12836455	0.17090149	0.13476533	0.12214886	0.14914071	0.1153564	1036	0.12617328		
