FiberVelocity						
version=1						
nRows=4903						
nColumns=7						
inDegrees=no						
						
"This analysis gathers basic information about muscles during a simulation (e.g., forces, tendon lengths, moment arms, etc)."						
"Units are S.I. units (second, meters, Newtons, ...)"						
Angles are in degrees.						
						
endheader						
time	bifemlh_r	bifemsh_r	glut_max2_r	Vastus Intermedius	med_gas_r	tib_ant_r
0.91410627	-0.05937327	0.14085713	-0.11297007	-0.17901848	0.100792	0.00620099
0.91427786	-0.05939416	0.14097988	-0.11309066	-0.17909064	0.10083853	0.00613054
0.91444945	-0.05947636	0.14103085	-0.1132087	-0.17922387	0.10083718	0.00605984
0.91462075	-0.05954714	0.14111552	-0.11333937	-0.1793584	0.10085487	0.00599005
0.91479206	-0.05957311	0.14122628	-0.11345696	-0.17943227	0.10089152	0.00591947
0.91496307	-0.05964399	0.14130483	-0.1135768	-0.17955385	0.10093855	0.00584923
0.91513412	-0.0597141	0.14137504	-0.11370366	-0.17968384	0.10092658	0.00577927
0.91530483	-0.05978164	0.14145332	-0.1138187	-0.17979644	0.10098529	0.00570882
0.91547563	-0.05980762	0.14156196	-0.11394384	-0.17987855	0.10098238	0.00563892
0.91564604	-0.0598855	0.14163393	-0.11406514	-0.18000874	0.10102209	0.00556892
0.91581659	-0.05991819	0.1417486	-0.11418477	-0.18008979	0.10108089	0.00549883
0.9159867	-0.05997096	0.14182413	-0.11431073	-0.18020089	0.10104348	0.00542924
0.91615701	-0.06005463	0.14187573	-0.11442096	-0.18032459	0.10108424	0.00535871
0.91632683	-0.06010045	0.14198612	-0.1145475	-0.1804262	0.10113505	0.0052893
0.91649691	-0.06014843	0.14206927	-0.11466936	-0.18052666	0.10112735	0.00521947
0.91666642	-0.06019529	0.14216372	-0.11478366	-0.18061588	0.10118507	0.00514955
0.9168363	-0.06024218	0.1422595	-0.1149104	-0.18071943	0.10119316	0.00508001
0.91700549	-0.06030396	0.14232949	-0.1150284	-0.18082917	0.10119861	0.00501038
0.91717519	-0.06040651	0.14237191	-0.11514354	-0.18097592	0.10124091	0.00494047
0.91734407	-0.06041211	0.1424965	-0.11526646	-0.18103321	0.10124456	0.00487119
0.91751362	-0.06046404	0.14258531	-0.11538169	-0.18112779	0.1012955	0.00480124
0.91768218	-0.06056057	0.14263592	-0.11550654	-0.18127944	0.1013046	0.00473222
0.91785162	-0.06059192	0.1427284	-0.11562363	-0.18135599	0.10130401	0.00466244
0.91801986	-0.06065751	0.14280577	-0.11573717	-0.18146258	0.10136285	0.00459306
0.91818927	-0.06071539	0.14287765	-0.11585798	-0.18156988	0.10135375	0.00452342
0.91835719	-0.06072753	0.14300912	-0.11598077	-0.18163148	0.10139801	0.00445451
0.91852664	-0.06082442	0.14303844	-0.11609434	-0.18177058	0.10139268	0.00438463
0.91869427	-0.06087097	0.14312558	-0.11621337	-0.18186395	0.10140781	0.00431567
0.91886388	-0.0609382	0.14320319	-0.11633055	-0.18197443	0.10145828	0.00424579
0.91903126	-0.06099455	0.14327015	-0.11644634	-0.18207472	0.10145117	0.00417685
0.91920116	-0.06102928	0.14339436	-0.11657078	-0.18215824	0.10152878	0.00410715
0.91936835	-0.06109157	0.1434437	-0.11668349	-0.18226158	0.10149682	0.00403811
0.91953867	-0.06110881	0.14355975	-0.11680177	-0.18232136	0.10152997	0.00396802
0.91970577	-0.06122608	0.14358017	-0.11691732	-0.18248235	0.10154275	0.00389915
0.91987658	-0.06126758	0.14366967	-0.11703704	-0.18256834	0.10155315	0.0038288
0.92004367	-0.06128806	0.14377564	-0.11714876	-0.18262524	0.1015903	0.00375986
0.92021495	-0.0613741	0.14383387	-0.11727659	-0.18276478	0.10158843	0.00368959
0.92038206	-0.06144526	0.14390735	-0.11739159	-0.18287609	0.10164571	0.00362072
0.9205537	-0.06147038	0.14399927	-0.11750382	-0.18293617	0.10165413	0.00354973
0.92072085	-0.06153023	0.14406572	-0.11762244	-0.18304083	0.10164529	0.00348099
0.92089271	-0.06156181	0.1441658	-0.11774256	-0.18311485	0.10166293	0.00341018
0.92105985	-0.06167209	0.14419385	-0.11785462	-0.18326282	0.10169712	0.00334116
0.92123182	-0.0616892	0.14430658	-0.11797531	-0.18332234	0.1017137	0.00327036
0.9213989	-0.06172755	0.14439539	-0.11809326	-0.18340292	0.10172074	0.00320158
0.92157089	-0.06183022	0.14443552	-0.11820846	-0.18354305	0.10176324	0.00313051
0.92173787	-0.06187165	0.14452375	-0.11832882	-0.18362897	0.10176688	0.00306183
0.92190983	-0.06194102	0.14457581	-0.11844023	-0.18373155	0.10177492	0.00299075
0.92207669	-0.06197336	0.14466872	-0.11855515	-0.183802	0.10179256	0.00292188
0.9222486	-0.06200144	0.14477033	-0.11867692	-0.18387246	0.10180091	0.00285117
0.9224153	-0.0620822	0.14482447	-0.11878855	-0.18398812	0.10184069	0.00278228
0.92258714	-0.06216211	0.14487577	-0.11890807	-0.18410913	0.10184091	0.00271145
0.92275366	-0.06219794	0.14495999	-0.11902255	-0.18418213	0.10184369	0.00264277
0.92292541	-0.06225699	0.14504741	-0.11914244	-0.18428051	0.10189827	0.00257194
0.92309173	-0.06229899	0.14511218	-0.11924979	-0.18435252	0.10188802	0.00250322
0.92326339	-0.06236208	0.14518711	-0.11937168	-0.18445754	0.10190731	0.00243241
0.92342949	-0.06240665	0.14525911	-0.11948167	-0.18453412	0.10191514	0.00236385
0.92360105	-0.06247139	0.14531394	-0.11959535	-0.18463253	0.10191235	0.00229295
0.92376692	-0.06252453	0.14540622	-0.11971692	-0.18472851	0.10195579	0.00222465
0.92393836	-0.06258744	0.14546402	-0.11982533	-0.18481857	0.10197927	0.00215379
0.92410399	-0.06265537	0.14553143	-0.11994479	-0.18492794	0.10199493	0.00208545
0.92427531	-0.06267167	0.14561683	-0.12005555	-0.1849735	0.10197248	0.00201468
0.92444069	-0.06273742	0.14567392	-0.12016774	-0.18507293	0.1019816	0.00194638
0.92461189	-0.06281046	0.14574614	-0.12029039	-0.18518676	0.10201672	0.0018758
0.924777	-0.06286971	0.14579994	-0.12039257	-0.18526894	0.10204058	0.00180755
0.92494809	-0.06290284	0.14588994	-0.12051025	-0.18533721	0.10204768	0.00173687
0.92511293	-0.06295739	0.14596053	-0.12062466	-0.18542679	0.1020599	0.00166884
0.92528389	-0.06305714	0.14598365	-0.12073728	-0.18555793	0.10205777	0.00159823
0.92544846	-0.06304916	0.14610852	-0.12085093	-0.18558231	0.1020766	0.00153027
0.92561929	-0.06314887	0.14614331	-0.12096909	-0.18571836	0.10208697	0.00145973
0.92578359	-0.06320201	0.14618983	-0.12107229	-0.18579526	0.10206989	0.00139175
0.92595431	-0.06322373	0.14629887	-0.12118498	-0.18584455	0.10212637	0.00132123
0.92611835	-0.06331114	0.14633813	-0.12130131	-0.1859691	0.10212173	0.00125355
0.92628894	-0.06332391	0.1464344	-0.12141244	-0.18600861	0.10212399	0.00118297
0.92645272	-0.0633978	0.14649552	-0.12152239	-0.18611131	0.10217612	0.00111533
0.92662319	-0.06346032	0.14653853	-0.12163671	-0.18620538	0.10213349	0.00104492
0.92678671	-0.06352771	0.14658645	-0.12174454	-0.18630022	0.10213878	0.00097732
0.92695706	-0.06355542	0.14669304	-0.12186023	-0.18635749	0.10219187	0.00090691
0.92712032	-0.06361151	0.14674285	-0.12196661	-0.18643936	0.10218033	0.00083945
0.92729055	-0.06370664	0.146778	-0.1220832	-0.1865672	0.10218827	0.00076913
0.92745355	-0.06370035	0.14688896	-0.12218856	-0.18658319	0.10220506	0.00070172
0.92762366	-0.06379414	0.14691934	-0.12230511	-0.18670965	0.10219608	0.00063144
0.9277864	-0.0638546	0.14698272	-0.12241149	-0.18679423	0.10223611	0.00056416
0.92795639	-0.06387612	0.14706956	-0.12252205	-0.18683997	0.10223681	0.00049388
0.92811888	-0.06394476	0.1471119	-0.12262743	-0.18693252	0.10223932	0.00042673
0.92828875	-0.06401259	0.14717098	-0.12274437	-0.18703155	0.10224918	0.00035654
0.92845098	-0.06407621	0.14721566	-0.1228495	-0.18711845	0.10224721	0.0002894
0.92862073	-0.06411275	0.14729045	-0.12295813	-0.18717687	0.10225849	0.0002193
0.92878271	-0.0641309	0.14738937	-0.1230707	-0.18722397	0.10227337	0.00015231
0.92895233	-0.06421819	0.14741626	-0.12317898	-0.18733371	0.10227193	0.00008218
0.92911406	-0.06426547	0.14747896	-0.12328517	-0.18740413	0.1022786	0.00000769
0.92928356	-0.06433637	0.14751709	-0.12339335	-0.18749699	0.10227015	-0.00005476
0.92944504	-0.0644058	0.14758103	-0.12350644	-0.18759595	0.10230847	-0.00012155
0.92961441	-0.06443641	0.1476479	-0.12360735	-0.18763957	0.10231383	-0.00019153
0.92977565	-0.06445744	0.1477302	-0.12371811	-0.18768762	0.10229512	-0.00025824
0.92994489	-0.0645408	0.14776794	-0.12382998	-0.18779567	0.10230259	-0.00032824
0.93010588	-0.06459648	0.14781848	-0.12392931	-0.18786688	0.10232207	-0.00039481
0.930275	-0.06465433	0.14788764	-0.1240445	-0.18795134	0.10234549	-0.00046471
0.93043574	-0.06475185	0.14787857	-0.12414685	-0.18806984	0.10228272	-0.00053123
0.93060473	-0.06470554	0.14805986	-0.12426313	-0.18804694	0.10237206	-0.0006012
0.93076522	-0.06480411	0.14805809	-0.1243604	-0.18816019	0.10235333	-0.00066751
0.93093409	-0.06485503	0.14810462	-0.12447012	-0.1882329	0.10231568	-0.0007374
0.93109434	-0.06491594	0.14816745	-0.12457448	-0.18831274	0.10236457	-0.00080372
0.93126308	-0.06500155	0.14819027	-0.12468274	-0.18841859	0.10234949	-0.0008735
0.93142309	-0.06500322	0.1482889	-0.124786	-0.18843743	0.10236141	-0.00093975
0.9315917	-0.0651003	0.14831342	-0.12489582	-0.18855548	0.10237355	-0.00100954
0.93175147	-0.06512387	0.14837578	-0.12499699	-0.18859532	0.10234216	-0.00107558
0.93191995	-0.06513782	0.1484754	-0.125108	-0.18862898	0.10236429	-0.00114541
0.93207948	-0.0652555	0.14847512	-0.12520932	-0.18876386	0.10238144	-0.00121143
0.93224783	-0.06533107	0.14850254	-0.12531478	-0.1888555	0.10236681	-0.00128107
0.93240713	-0.06529538	0.14863672	-0.12541538	-0.18883217	0.10240125	-0.00134699
0.93257535	-0.06539196	0.14864443	-0.12552525	-0.18894972	0.10236411	-0.00141668
0.93273441	-0.06545061	0.14869883	-0.12563373	-0.18903109	0.10236812	-0.00148257
0.93290249	-0.06550431	0.14874701	-0.12572914	-0.18908881	0.10239931	-0.00155205
0.93306133	-0.06559008	0.14877565	-0.1258374	-0.18919738	0.10239589	-0.00161788
0.93322927	-0.06560417	0.14885484	-0.12594393	-0.18922634	0.1023779	-0.00168743
0.93338788	-0.06563973	0.14891284	-0.12603956	-0.18927075	0.10238574	-0.00175303
0.93355569	-0.06570984	0.14896153	-0.12615206	-0.18936177	0.10239321	-0.00182258
0.93371407	-0.06577114	0.14898691	-0.12624478	-0.1894298	0.10238101	-0.00188813
0.93388175	-0.06583869	0.14903778	-0.12635635	-0.18951693	0.10239244	-0.00195762
0.9340399	-0.06588157	0.14909317	-0.12645687	-0.18957322	0.10239224	-0.0020231
0.93420744	-0.06588715	0.14918507	-0.12655958	-0.18958804	0.10240562	-0.00209245
0.93436537	-0.0659841	0.14919752	-0.12666161	-0.18970065	0.10240733	-0.00215793
0.93453277	-0.06601786	0.14925135	-0.12676503	-0.18974541	0.10237729	-0.00222726
0.93469048	-0.06611107	0.14926412	-0.1268652	-0.18985238	0.1023782	-0.0022926
0.93485774	-0.06612754	0.14934925	-0.12696989	-0.18987943	0.10239139	-0.00236183
0.93501523	-0.06614356	0.14942876	-0.12707003	-0.1899069	0.10239763	-0.00242712
0.93518235	-0.06628416	0.14939208	-0.12716954	-0.1900562	0.1023812	-0.00249632
0.93533963	-0.06627438	0.1494926	-0.12726794	-0.19005528	0.1023921	-0.00256144
0.93550661	-0.066371	0.14950641	-0.12737439	-0.19016566	0.10238822	-0.00263065
0.93566367	-0.06639082	0.14958863	-0.12747558	-0.19019718	0.10240776	-0.00269581
0.9358305	-0.06644993	0.14962199	-0.12758074	-0.19026831	0.10237494	-0.00276498
0.93598735	-0.06653549	0.14961611	-0.12766561	-0.19035175	0.10236233	-0.00282971
0.93615405	-0.06654238	0.1497301	-0.12778179	-0.19037846	0.10239292	-0.00289903
0.93631068	-0.06659139	0.14975902	-0.12787137	-0.1904288	0.10237453	-0.00296379
0.93647724	-0.06664466	0.14981891	-0.12797674	-0.19049223	0.10240279	-0.00303287
0.93663366	-0.06672139	0.14982658	-0.1280769	-0.19058155	0.10235094	-0.00309778
0.93680007	-0.06677981	0.14986965	-0.1281749	-0.19064292	0.10237141	-0.00316666
0.93695629	-0.06680541	0.14992658	-0.12826839	-0.19067251	0.10236257	-0.00323129
0.93712256	-0.06688026	0.1499584	-0.12837286	-0.19075687	0.10236639	-0.00330027
0.93727857	-0.06691517	0.15002736	-0.12847471	-0.19080332	0.10238273	-0.00336505
0.93744469	-0.06695577	0.15004776	-0.12856179	-0.19083646	0.10233792	-0.00343353
0.93760051	-0.06706	0.15006473	-0.12867038	-0.19095999	0.10234686	-0.0034985
0.93776647	-0.06706013	0.15015204	-0.12876858	-0.19096136	0.10235424	-0.00356718
0.93792209	-0.06709058	0.15020681	-0.12885846	-0.1909911	0.10236458	-0.00363156
0.93808791	-0.06721157	0.15018058	-0.12896264	-0.19112253	0.10231557	-0.00370033
0.93824333	-0.06722924	0.15025087	-0.12905542	-0.19114167	0.10232909	-0.00376473
0.938409	-0.06728164	0.15030171	-0.1291592	-0.19120107	0.10233692	-0.00383348
0.93856422	-0.06738325	0.15028948	-0.12925264	-0.19130723	0.10231385	-0.00389782
0.93872974	-0.06737284	0.15039332	-0.12935077	-0.19129631	0.10234366	-0.00396639
0.93888477	-0.06742511	0.15041723	-0.12944234	-0.19134997	0.1023131	-0.0040305
0.93905014	-0.06749395	0.15044312	-0.12954839	-0.19142833	0.10228199	-0.00409934
0.93920497	-0.06750528	0.15052846	-0.12963999	-0.19143863	0.10232731	-0.00416345
0.93937019	-0.06763255	0.15049198	-0.12973395	-0.19156492	0.10230261	-0.00423175
0.93952484	-0.06763883	0.1505558	-0.12982345	-0.19156889	0.10228409	-0.00429571
0.93968991	-0.06771418	0.15058452	-0.12993249	-0.1916559	0.10226554	-0.0043645
0.93984436	-0.06775347	0.15062544	-0.13002081	-0.19169187	0.10226454	-0.00442839
0.94000928	-0.06778554	0.1506807	-0.13011509	-0.19171987	0.10227286	-0.00449656
0.94016355	-0.06790313	0.15065632	-0.13021065	-0.19184313	0.10224617	-0.00456066
0.94032831	-0.06787938	0.15077937	-0.13031234	-0.19181999	0.10228682	-0.00462909
0.94048239	-0.06795174	0.15077664	-0.13040023	-0.19188972	0.10224304	-0.00469281
0.940647	-0.06797941	0.15082883	-0.13049615	-0.19191444	0.10222734	-0.004761
0.9408009	-0.06807107	0.15083156	-0.1305904	-0.19200899	0.10222076	-0.00482486
0.94096535	-0.06813275	0.1508611	-0.13068739	-0.19206911	0.10221711	-0.00489303
0.94111907	-0.06810998	0.15095862	-0.13077366	-0.19203821	0.10223745	-0.00495656
0.94128337	-0.06821938	0.1509345	-0.13087204	-0.1921489	0.10219079	-0.00502475
0.94143691	-0.06830553	0.15093755	-0.13096384	-0.19223503	0.10218148	-0.00508841
0.94160105	-0.06830194	0.15103227	-0.13105951	-0.19222585	0.10221264	-0.00515642
0.94175441	-0.06834053	0.15106938	-0.13115549	-0.19226721	0.1021731	-0.00522024
0.94191839	-0.06846005	0.15102799	-0.13123719	-0.1923715	0.10216189	-0.0052876
0.94207159	-0.068437	0.15113381	-0.13133124	-0.19234697	0.10217731	-0.00535128
0.94223541	-0.06849812	0.15115982	-0.13142951	-0.19240671	0.1021589	-0.00541926
0.94238843	-0.06858761	0.15114351	-0.13151869	-0.19249339	0.10211377	-0.00548272
0.94255209	-0.06862049	0.15119932	-0.13161239	-0.19251916	0.10212887	-0.00555042
0.94270494	-0.06867595	0.15122687	-0.13170137	-0.19256994	0.10212726	-0.00561381
0.94286844	-0.06871687	0.15126113	-0.13179634	-0.19260534	0.10209746	-0.00568153
0.94302112	-0.06877398	0.15128439	-0.13188348	-0.19265606	0.10209436	-0.00574477
0.94318446	-0.06880261	0.15134731	-0.13197937	-0.19267864	0.10211198	-0.00581249
0.94333697	-0.06890214	0.15132018	-0.13206712	-0.19277357	0.1020657	-0.00587571
0.94350015	-0.06894036	0.15135142	-0.13215669	-0.19280065	0.10204095	-0.00594313
0.9436525	-0.06895081	0.15141872	-0.13224334	-0.19280208	0.10205411	-0.00600617
0.94381552	-0.06899363	0.1514616	-0.13233948	-0.19283944	0.10204891	-0.00607387
0.9439677	-0.06909523	0.15145762	-0.13243032	-0.19293779	0.1020596	-0.00613703
0.94413055	-0.06912747	0.1514789	-0.13252286	-0.19296161	0.10198435	-0.0062045
0.94428257	-0.06915384	0.15152142	-0.13260075	-0.19297087	0.10199707	-0.00626705
0.94444527	-0.06927689	0.15149251	-0.13269429	-0.19308728	0.10198696	-0.00633449
0.94459713	-0.06925722	0.15157419	-0.13278364	-0.19306013	0.10196253	-0.00639753
0.94475966	-0.0693128	0.15160958	-0.13287634	-0.19310616	0.10197793	-0.00646488
0.94491136	-0.06939978	0.15159479	-0.13295854	-0.1931812	0.1019568	-0.00652751
0.94507373	-0.06945285	0.15161956	-0.13305189	-0.19322538	0.10193586	-0.00659482
0.94522527	-0.06943563	0.15170324	-0.13314077	-0.19319957	0.10192443	-0.00665775
0.94538747	-0.06955463	0.15166702	-0.13322835	-0.19330525	0.10190531	-0.00672469
0.94553886	-0.06958203	0.15171245	-0.1333083	-0.19331629	0.10192153	-0.00678715
0.9457009	-0.06962611	0.15173258	-0.13340642	-0.19335569	0.10185188	-0.00685461
0.94585213	-0.06968848	0.15174383	-0.1334859	-0.19340198	0.10185561	-0.00691693
0.94601401	-0.06970179	0.15180587	-0.13357193	-0.1933973	0.10187192	-0.00698372
0.94616509	-0.06981975	0.15176983	-0.13366889	-0.19351716	0.10181261	-0.0070469
0.94632679	-0.06984285	0.15181938	-0.13374847	-0.19351626	0.10183933	-0.00711331
0.94647773	-0.069862	0.15184939	-0.13382741	-0.1935178	0.10179938	-0.0071755
0.94663927	-0.06989311	0.15190566	-0.13392679	-0.19354323	0.10179454	-0.00724286
0.94679005	-0.07000413	0.15186818	-0.13400854	-0.19364106	0.10176816	-0.00730522
0.94695142	-0.07002563	0.1519241	-0.13409532	-0.19364466	0.10178397	-0.0073718
0.94710206	-0.07006173	0.15193699	-0.13417111	-0.19366024	0.10174694	-0.00743375
0.94726327	-0.07017591	0.15190443	-0.13426539	-0.19376592	0.10170566	-0.00750073
0.94741376	-0.0701583	0.15199268	-0.13434726	-0.19373098	0.10173103	-0.00756293
0.9475748	-0.07022225	0.15199103	-0.13443207	-0.1937762	0.10169378	-0.00762941
0.94772515	-0.07025458	0.15202301	-0.13451658	-0.19379503	0.10167019	-0.00769166
0.94788602	-0.07034619	0.15200401	-0.13459953	-0.19386667	0.10165406	-0.00775792
0.94803623	-0.07039609	0.15204359	-0.13468851	-0.19390659	0.1016743	-0.00782048
0.94819692	-0.07042438	0.15206158	-0.13477598	-0.19391774	0.10160244	-0.00788686
0.94834699	-0.07048875	0.15205845	-0.13484837	-0.19395767	0.1015969	-0.00794843
0.94850752	-0.07051429	0.15212095	-0.13493903	-0.19396718	0.10162654	-0.00801502
0.94865745	-0.07058035	0.15209556	-0.13501966	-0.19401708	0.10153826	-0.00807692
0.94881781	-0.07060495	0.15213941	-0.13509809	-0.19401459	0.1015574	-0.00814273
0.94896761	-0.07066239	0.15216998	-0.13518744	-0.19406187	0.10156954	-0.00820517
0.94912779	-0.07073695	0.15213332	-0.1352677	-0.19411324	0.10147869	-0.00827102
0.94927746	-0.07079019	0.15215082	-0.13534461	-0.19414482	0.1014886	-0.00833261
0.94943747	-0.07081837	0.15220753	-0.13543809	-0.19415901	0.1014997	-0.00839927
0.949587	-0.07088877	0.15218651	-0.13551117	-0.19420507	0.10145797	-0.00846056
0.94974684	-0.07090405	0.15223464	-0.13559925	-0.19420136	0.10143652	-0.00852675
0.94989624	-0.07097806	0.15222605	-0.13567257	-0.19425062	0.10143473	-0.0085881
0.95005591	-0.07099994	0.15226728	-0.13576127	-0.19425391	0.1014076	-0.00865428
0.95020518	-0.07105216	0.15226769	-0.13583411	-0.19428032	0.10138389	-0.00871552
0.95036468	-0.07113261	0.1522511	-0.13592058	-0.19434158	0.10133891	-0.00878149
0.95051382	-0.07117988	0.15228022	-0.13600226	-0.19437015	0.10135101	-0.00884324
0.95067314	-0.07122892	0.15228265	-0.13608034	-0.1943914	0.10131582	-0.00890863
0.95082216	-0.07121749	0.15234093	-0.13615767	-0.19435603	0.10129227	-0.00897008
0.95098131	-0.07132584	0.15230476	-0.13623379	-0.19443572	0.10129019	-0.00903524
0.95113021	-0.07134891	0.15234717	-0.13632316	-0.19444613	0.10126002	-0.00909744
0.95128917	-0.0714513	0.15230851	-0.13640136	-0.19452151	0.10123187	-0.00916269
0.95143795	-0.0714518	0.152346	-0.1364744	-0.1944942	0.101194	-0.00922375
0.95159674	-0.07147363	0.15239974	-0.13655634	-0.19448935	0.10122207	-0.00928919
0.9517454	-0.07159492	0.15233841	-0.1366361	-0.1945917	0.10116354	-0.00935069
0.95190401	-0.07160718	0.15236802	-0.13670965	-0.19457007	0.10113571	-0.00941551
0.95205256	-0.07161957	0.1524245	-0.13678799	-0.19455831	0.10115573	-0.00947682
0.95221099	-0.071712	0.15239171	-0.13687085	-0.19462693	0.10110666	-0.0095422
0.95235942	-0.07175114	0.15240792	-0.1369468	-0.19464076	0.10108695	-0.00960338
0.95251767	-0.07181571	0.15239533	-0.13702375	-0.19467527	0.10105019	-0.00966822
0.95266599	-0.0719005	0.1523691	-0.1370997	-0.19473572	0.1010177	-0.00972935
0.95282406	-0.07184933	0.15246315	-0.13717823	-0.19465222	0.10100634	-0.0097943
0.95297227	-0.07193873	0.1524404	-0.13725158	-0.19471446	0.10100111	-0.00985514
0.95313016	-0.07199537	0.15244028	-0.13733261	-0.19474396	0.10096691	-0.00992024
0.95327826	-0.0720522	0.15242536	-0.13740324	-0.19477046	0.10092167	-0.0099809
0.95343597	-0.07209651	0.1524587	-0.13748595	-0.19478789	0.10094253	-0.01004599
0.95358396	-0.07208343	0.15250706	-0.1375566	-0.19474226	0.10091291	-0.01010657
0.95374149	-0.07221923	0.15243157	-0.13763305	-0.19484843	0.10086626	-0.01017123
0.95388938	-0.07227911	0.15241496	-0.13770227	-0.19487619	0.100828	-0.01023167
0.95404673	-0.07223552	0.15251456	-0.1377856	-0.19480356	0.10083219	-0.0102967
0.95419451	-0.07232888	0.15247881	-0.13786045	-0.19487035	0.10079727	-0.0103575
0.95435167	-0.07237312	0.15247931	-0.13793633	-0.19488143	0.1007553	-0.01042195
0.95449935	-0.07245106	0.15246599	-0.1380077	-0.19492854	0.10075676	-0.01048252
0.95465633	-0.07245276	0.15249413	-0.13807617	-0.19488926	0.10072018	-0.01054629
0.95480392	-0.07251767	0.15248883	-0.13815294	-0.19492779	0.10069772	-0.01060719
0.95496071	-0.07260387	0.1524541	-0.13822879	-0.19498148	0.10065371	-0.01067146
0.9551082	-0.07258882	0.15251924	-0.13830322	-0.1949353	0.10065191	-0.01073218
0.9552648	-0.07269792	0.15245349	-0.13837476	-0.19500847	0.10059011	-0.01079602
0.9554122	-0.07268363	0.15252145	-0.13844509	-0.19495923	0.10061022	-0.01085644
0.95556861	-0.07277192	0.15250139	-0.13852857	-0.19502072	0.10058387	-0.01092111
0.95571591	-0.07283061	0.15245851	-0.13859188	-0.19504094	0.10049554	-0.01098094
0.95587214	-0.0728341	0.15251102	-0.13865904	-0.19500059	0.10052927	-0.01104428
